true_file_type,declared_extension,label,label_name,is_malicious,category,corruption_type
TIFF_BE,.tiff,1,corrupted,False,image,truncated_header_keep_1
DOCX,.docx,1,corrupted,False,document,byte_flip_pos_2
DOCX,.docx,0,valid,False,document,none
TAR,.tar,1,corrupted,False,archive,truncated_header_keep_2
XLSX,.xlsx,1,corrupted,False,document,wrong_offset_4_instead_of_0
PNG,.png,0,valid,False,image,none
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
PPTX,.pptx,1,corrupted,False,document,byte_flip_pos_1
ELF,.elf,1,corrupted,False,executable,partial_overwrite_4_null
OGG,.ogg,1,corrupted,False,audio,truncated_header_keep_2
PDF,.pdf,1,corrupted,False,document,wrong_offset_4_instead_of_0
TIFF_BE,.tiff,1,corrupted,False,image,byte_flip_pos_3
GZIP,.gz,0,valid,False,archive,none
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
DOCX,.docx,0,valid,False,document,none
TAR,.tar,0,valid,False,archive,none
JPEG,.jpeg,0,valid,False,image,none
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
PDF,.pdf,1,corrupted,False,document,truncated_header_keep_2
ELF,.elf,0,valid,False,executable,none
HTML,.html,0,valid,False,web,none
JPG,.jpg,1,corrupted,False,image,truncated_header_keep_2
XML,.xml,0,valid,False,web,none
WAV,.wav,0,valid,False,audio,none
WEBP,.webp,0,valid,False,image,none
HTML_TAG,.html,0,valid,False,web,none
CLASS,.class,1,corrupted,False,executable,partial_overwrite_4_null
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
WAV,.wav,1,corrupted,False,audio,partial_overwrite_4_null
PPTX,.pptx,1,corrupted,False,document,byte_flip_pos_2
MP3_ID3,.mp3,1,corrupted,False,audio,wrong_offset_4_instead_of_0
FLAC,.flac,0,valid,False,audio,none
AVI,.avi,0,valid,False,video,none
RAR,.rar,1,corrupted,False,archive,truncated_header_keep_1
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
FLAC,.flac,0,valid,False,audio,none
HTML,.html,1,corrupted,False,web,partial_overwrite_4_null
ZIP,.zip,0,valid,False,archive,none
XLSX,.xlsx,1,corrupted,False,document,truncated_header_keep_2
MP3_ID3,.mp3,0,valid,False,audio,none
AVI,.avi,0,valid,False,video,none
ELF,.elf,0,valid,False,executable,none
PE,.exe,0,valid,False,executable,none
JPEG,.jpeg,0,valid,False,image,none
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
TIFF_BE,.tiff,1,corrupted,False,image,partial_overwrite_4_null
UNKNOWN,.zip,2,mismatch,False,unknown,random_bytes_unknown
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
PNG,.png,0,valid,False,image,none
ELF,.elf,1,corrupted,False,executable,partial_overwrite_4_null
JPEG,.jpeg,0,valid,False,image,none
PDF,.pdf,0,valid,False,document,none
BZIP2,.bz2,0,valid,False,archive,none
ZIP,.zip,1,corrupted,False,archive,truncated_header_keep_2
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
JPEG,.jpeg,0,valid,False,image,none
FLAC,.flac,0,valid,False,audio,none
DOCX,.docx,0,valid,False,document,none
GZIP,.gz,1,corrupted,False,archive,byte_flip_pos_1
UNKNOWN,.png,2,mismatch,False,unknown,random_bytes_unknown
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
UNKNOWN,.wav,2,mismatch,False,unknown,random_bytes_unknown
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
XML,.xml,0,valid,False,web,none
XML,.xml,1,corrupted,False,web,partial_overwrite_4_null
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
UNKNOWN,.wav,2,mismatch,False,unknown,random_bytes_unknown
DOCX,.docx,0,valid,False,document,none
GIF,.gif,1,corrupted,False,image,byte_flip_pos_1
WEBP,.webp,0,valid,False,image,none
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
ELF,.elf,0,valid,False,executable,none
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
CLASS,.class,0,valid,False,executable,none
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
ELF,.elf,0,valid,False,executable,none
ELF,.elf,0,valid,False,executable,none
7Z,.7z,0,valid,False,archive,none
CLASS,.class,0,valid,False,executable,none
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
XML,.xml,1,corrupted,False,web,truncated_header_keep_2
BZIP2,.bz2,1,corrupted,False,archive,truncated_header_keep_2
PPTX,.pptx,1,corrupted,False,document,byte_flip_pos_3
TAR,.tar,0,valid,False,archive,none
WAV,.wav,0,valid,False,audio,none
PDF,.pdf,0,valid,False,document,none
XLSX,.xlsx,0,valid,False,document,none
ELF,.elf,0,valid,False,executable,none
OGG,.ogg,1,corrupted,False,audio,partial_overwrite_4_null
DOCX,.docx,1,corrupted,False,document,wrong_offset_4_instead_of_0
SQLITE,.sqlite,0,valid,False,database,none
PPTX,.pptx,0,valid,False,document,none
GZIP,.gz,0,valid,False,archive,none
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
PPTX,.pptx,1,corrupted,False,document,wrong_offset_4_instead_of_0
JPEG,.jpeg,1,corrupted,False,image,truncated_header_keep_1
HTML_TAG,.html,0,valid,False,web,none
WAV,.wav,0,valid,False,audio,none
AVI,.avi,0,valid,False,video,none
TIFF,.tiff,1,corrupted,False,image,wrong_offset_4_instead_of_0
SQLITE,.sqlite,1,corrupted,False,database,byte_flip_pos_14
AVI,.avi,0,valid,False,video,none
HTML_TAG,.html,1,corrupted,False,web,byte_flip_pos_1
MP3,.mp3,1,corrupted,False,audio,wrong_offset_4_instead_of_0
UNKNOWN,.zip,2,mismatch,False,unknown,random_bytes_unknown
PDF,.pdf,0,valid,False,document,none
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
EXE,.exe,0,valid,False,executable,none
OGG,.ogg,1,corrupted,False,audio,wrong_offset_4_instead_of_0
ELF,.elf,1,corrupted,False,executable,byte_flip_pos_0
ZIP,.zip,1,corrupted,False,archive,wrong_offset_4_instead_of_0
SQLITE,.sqlite,0,valid,False,database,none
ZIP,.zip,0,valid,False,archive,none
JPEG,.jpeg,0,valid,False,image,none
BZIP2,.bz2,0,valid,False,archive,none
FLAC,.flac,0,valid,False,audio,none
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
PPTX,.pptx,0,valid,False,document,none
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
PPTX,.pptx,1,corrupted,False,document,wrong_offset_4_instead_of_0
HTML,.html,1,corrupted,False,web,truncated_header_keep_2
TAR,.tar,1,corrupted,False,archive,partial_overwrite_4_null
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
AVI,.avi,0,valid,False,video,none
HTML,.html,1,corrupted,False,web,wrong_offset_4_instead_of_0
PE,.exe,0,valid,False,executable,none
PDF,.pdf,1,corrupted,False,document,truncated_header_keep_1
PPTX,.pptx,0,valid,False,document,none
UNKNOWN,.exe,2,mismatch,False,unknown,random_bytes_unknown
XLSX,.xlsx,0,valid,False,document,none
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
UNKNOWN,.pdf,2,mismatch,False,unknown,random_bytes_unknown
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
RAR,.rar,1,corrupted,False,archive,partial_overwrite_4_null
EXE,.exe,0,valid,False,executable,none
UNKNOWN,.jpg,2,mismatch,False,unknown,random_bytes_unknown
UNKNOWN,.wav,2,mismatch,False,unknown,random_bytes_unknown
ELF,.elf,1,corrupted,False,executable,truncated_header_keep_2
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
RAR5,.rar,0,valid,False,archive,none
MP3_ID3,.mp3,1,corrupted,False,audio,truncated_header_keep_2
CLASS,.class,1,corrupted,False,executable,truncated_header_keep_2
MP3,.mp3,1,corrupted,False,audio,partial_overwrite_4_null
RAR5,.rar,1,corrupted,False,archive,byte_flip_pos_6
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
TIFF,.tiff,1,corrupted,False,image,byte_flip_pos_3
PDF,.pdf,1,corrupted,False,document,partial_overwrite_4_null
MP3_ID3,.mp3,0,valid,False,audio,none
GIF,.gif,0,valid,False,image,none
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
OGG,.ogg,1,corrupted,False,audio,partial_overwrite_4_null
PDF,.pdf,1,corrupted,False,document,truncated_header_keep_1
JPG,.jpg,1,corrupted,False,image,truncated_header_keep_2
TAR,.tar,0,valid,False,archive,none
PDF,.pdf,1,corrupted,False,document,truncated_header_keep_1
RAR,.rar,0,valid,False,archive,none
PNG,.png,0,valid,False,image,none
DOCX,.docx,0,valid,False,document,none
TAR,.tar,1,corrupted,False,archive,wrong_offset_4_instead_of_257
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
CLASS,.class,0,valid,False,executable,none
EXE,.exe,0,valid,False,executable,none
EXE,.exe,1,corrupted,False,executable,truncated_header_keep_1
GZIP,.gz,0,valid,False,archive,none
PDF,.pdf,0,valid,False,document,none
MP4,.mp4,0,valid,False,video,none
BZIP2,.bz2,1,corrupted,False,archive,truncated_header_keep_2
HTML,.html,1,corrupted,False,web,wrong_offset_4_instead_of_0
AVI,.avi,0,valid,False,video,none
WAV,.wav,1,corrupted,False,audio,wrong_offset_4_instead_of_0
PDF,.pdf,1,corrupted,False,document,byte_flip_pos_4
ELF,.elf,0,valid,False,executable,none
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
CLASS,.class,1,corrupted,False,executable,byte_flip_pos_3
7Z,.7z,0,valid,False,archive,none
MP3,.mp3,0,valid,False,audio,none
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
WEBP,.webp,1,corrupted,False,image,partial_overwrite_4_null
RAR5,.rar,0,valid,False,archive,none
PE,.exe,0,valid,False,executable,none
OGG,.ogg,1,corrupted,False,audio,wrong_offset_4_instead_of_0
MP3_ID3,.mp3,1,corrupted,False,audio,byte_flip_pos_1
OGG,.ogg,1,corrupted,False,audio,partial_overwrite_4_null
JPEG,.jpeg,0,valid,False,image,none
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
XLSX,.xlsx,0,valid,False,document,none
TAR,.tar,1,corrupted,False,archive,partial_overwrite_4_null
MP4,.mp4,0,valid,False,video,none
RAR,.rar,0,valid,False,archive,none
PNG,.png,0,valid,False,image,none
JPG,.jpg,1,corrupted,False,image,truncated_header_keep_1
HTML_TAG,.html,1,corrupted,False,web,truncated_header_keep_1
7Z,.7z,0,valid,False,archive,none
7Z,.7z,0,valid,False,archive,none
PNG,.png,1,corrupted,False,image,wrong_offset_4_instead_of_0
XML,.xml,0,valid,False,web,none
BMP,.bmp,1,corrupted,False,image,wrong_offset_4_instead_of_0
DOCX,.docx,1,corrupted,False,document,partial_overwrite_4_null
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
WAV,.wav,0,valid,False,audio,none
UNKNOWN,.zip,2,mismatch,False,unknown,random_bytes_unknown
PNG,.png,0,valid,False,image,none
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
MP3,.mp3,0,valid,False,audio,none
HTML_TAG,.html,1,corrupted,False,web,byte_flip_pos_2
TAR,.tar,0,valid,False,archive,none
XML,.xml,1,corrupted,False,web,byte_flip_pos_2
MP3_ID3,.mp3,0,valid,False,audio,none
UNKNOWN,.mp3,2,mismatch,False,unknown,random_bytes_unknown
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
BMP,.bmp,1,corrupted,False,image,truncated_header_keep_1
7Z,.7z,0,valid,False,archive,none
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
PNG,.png,0,valid,False,image,none
MP4,.mp4,0,valid,False,video,none
MP4,.mp4,1,corrupted,False,video,wrong_offset_0_instead_of_4
XLSX,.xlsx,1,corrupted,False,document,partial_overwrite_4_null
TAR,.tar,1,corrupted,False,archive,wrong_offset_4_instead_of_257
UNKNOWN,.docx,2,mismatch,False,unknown,random_bytes_unknown
HTML,.html,1,corrupted,False,web,partial_overwrite_4_null
HTML,.html,0,valid,False,web,none
PDF,.pdf,0,valid,False,document,none
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
PPTX,.pptx,1,corrupted,False,document,byte_flip_pos_1
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
DOCX,.docx,1,corrupted,False,document,wrong_offset_4_instead_of_0
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
MP3_ID3,.mp3,0,valid,False,audio,none
JPG,.jpg,0,valid,False,image,none
JPG,.jpg,1,corrupted,False,image,byte_flip_pos_1
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
XML,.xml,0,valid,False,web,none
HTML,.html,0,valid,False,web,none
GIF,.gif,1,corrupted,False,image,truncated_header_keep_2
BZIP2,.bz2,0,valid,False,archive,none
ELF,.elf,1,corrupted,False,executable,byte_flip_pos_0
PNG,.png,1,corrupted,False,image,wrong_offset_4_instead_of_0
MP3,.mp3,1,corrupted,False,audio,partial_overwrite_4_null
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
TIFF,.tiff,0,valid,False,image,none
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
MP3_ID3,.mp3,1,corrupted,False,audio,truncated_header_keep_1
CLASS,.class,0,valid,False,executable,none
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
TAR,.tar,1,corrupted,False,archive,byte_flip_pos_3
BMP,.bmp,0,valid,False,image,none
WAV,.wav,1,corrupted,False,audio,partial_overwrite_4_null
JPG,.jpg,1,corrupted,False,image,truncated_header_keep_2
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
FLAC,.flac,0,valid,False,audio,none
ELF,.elf,0,valid,False,executable,none
GIF,.gif,0,valid,False,image,none
ELF,.elf,0,valid,False,executable,none
JPEG,.jpeg,0,valid,False,image,none
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
PPTX,.pptx,1,corrupted,False,document,truncated_header_keep_2
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
FLAC,.flac,0,valid,False,audio,none
GZIP,.gz,0,valid,False,archive,none
TIFF_BE,.tiff,1,corrupted,False,image,wrong_offset_4_instead_of_0
EXE,.exe,1,corrupted,False,executable,byte_flip_pos_1
UNKNOWN,.zip,2,mismatch,False,unknown,random_bytes_unknown
BZIP2,.bz2,0,valid,False,archive,none
ZIP,.zip,0,valid,False,archive,none
HTML,.html,1,corrupted,False,web,truncated_header_keep_1
RAR5,.rar,1,corrupted,False,archive,truncated_header_keep_2
DOCX,.docx,1,corrupted,False,document,wrong_offset_4_instead_of_0
PE,.exe,1,corrupted,False,executable,wrong_offset_4_instead_of_0
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
MP4,.mp4,1,corrupted,False,video,partial_overwrite_4_null
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
BZIP2,.bz2,0,valid,False,archive,none
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
ELF,.elf,1,corrupted,False,executable,wrong_offset_4_instead_of_0
SQLITE,.sqlite,1,corrupted,False,database,truncated_header_keep_1
UNKNOWN,.zip,2,mismatch,False,unknown,random_bytes_unknown
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
BZIP2,.bz2,0,valid,False,archive,none
XML,.xml,0,valid,False,web,none
PNG,.png,0,valid,False,image,none
HTML,.html,0,valid,False,web,none
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
MP3,.mp3,0,valid,False,audio,none
TAR,.tar,0,valid,False,archive,none
DOCX,.docx,0,valid,False,document,none
HTML_TAG,.html,1,corrupted,False,web,truncated_header_keep_2
CLASS,.class,0,valid,False,executable,none
PNG,.png,0,valid,False,image,none
AVI,.avi,1,corrupted,False,video,wrong_offset_4_instead_of_0
7Z,.7z,0,valid,False,archive,none
XML,.xml,0,valid,False,web,none
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
TIFF_BE,.tiff,0,valid,False,image,none
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
EXE,.exe,0,valid,False,executable,none
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
TIFF,.tiff,1,corrupted,False,image,wrong_offset_4_instead_of_0
OGG,.ogg,0,valid,False,audio,none
PE,.exe,0,valid,False,executable,none
TIFF,.tiff,1,corrupted,False,image,partial_overwrite_4_null
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
PPTX,.pptx,0,valid,False,document,none
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
DOCX,.docx,1,corrupted,False,document,partial_overwrite_4_null
RAR,.rar,0,valid,False,archive,none
JPEG,.jpeg,0,valid,False,image,none
GZIP,.gz,1,corrupted,False,archive,byte_flip_pos_0
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
MP3_ID3,.mp3,1,corrupted,False,audio,truncated_header_keep_1
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
WAV,.wav,0,valid,False,audio,none
MP3,.mp3,0,valid,False,audio,none
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
XLSX,.xlsx,0,valid,False,document,none
MP3,.mp3,1,corrupted,False,audio,byte_flip_pos_0
7Z,.7z,1,corrupted,False,archive,partial_overwrite_4_null
MP3_ID3,.mp3,1,corrupted,False,audio,truncated_header_keep_2
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
MP4,.mp4,1,corrupted,False,video,truncated_header_keep_2
RAR5,.rar,1,corrupted,False,archive,byte_flip_pos_7
RAR,.rar,1,corrupted,False,archive,partial_overwrite_4_null
UNKNOWN,.mp3,2,mismatch,False,unknown,random_bytes_unknown
SQLITE,.sqlite,0,valid,False,database,none
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
PPTX,.pptx,1,corrupted,False,document,wrong_offset_4_instead_of_0
TAR,.tar,1,corrupted,False,archive,partial_overwrite_4_null
FLAC,.flac,0,valid,False,audio,none
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
EXE,.exe,1,corrupted,False,executable,truncated_header_keep_1
MP4,.mp4,1,corrupted,False,video,partial_overwrite_4_null
BMP,.bmp,0,valid,False,image,none
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
PDF,.pdf,1,corrupted,False,document,partial_overwrite_4_null
SQLITE,.sqlite,1,corrupted,False,database,truncated_header_keep_1
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
WAV,.wav,0,valid,False,audio,none
AVI,.avi,1,corrupted,False,video,wrong_offset_4_instead_of_0
UNKNOWN,.wav,2,mismatch,False,unknown,random_bytes_unknown
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
TIFF_BE,.tiff,0,valid,False,image,none
UNKNOWN,.mp3,2,mismatch,False,unknown,random_bytes_unknown
PDF,.pdf,0,valid,False,document,none
AVI,.avi,0,valid,False,video,none
HTML_TAG,.html,1,corrupted,False,web,byte_flip_pos_2
TIFF_BE,.tiff,0,valid,False,image,none
CLASS,.class,1,corrupted,False,executable,byte_flip_pos_3
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
CLASS,.class,1,corrupted,False,executable,byte_flip_pos_0
DOCX,.docx,1,corrupted,False,document,byte_flip_pos_0
XML,.xml,0,valid,False,web,none
JPEG,.jpeg,1,corrupted,False,image,truncated_header_keep_2
XLSX,.xlsx,1,corrupted,False,document,byte_flip_pos_0
WEBP,.webp,1,corrupted,False,image,wrong_offset_4_instead_of_0
CLASS,.class,0,valid,False,executable,none
MP3_ID3,.mp3,1,corrupted,False,audio,wrong_offset_4_instead_of_0
TIFF,.tiff,1,corrupted,False,image,byte_flip_pos_0
PE,.exe,1,corrupted,False,executable,byte_flip_pos_0
CLASS,.class,1,corrupted,False,executable,byte_flip_pos_3
SQLITE,.sqlite,0,valid,False,database,none
XLSX,.xlsx,1,corrupted,False,document,byte_flip_pos_3
SQLITE,.sqlite,1,corrupted,False,database,truncated_header_keep_1
JPG,.jpg,1,corrupted,False,image,truncated_header_keep_1
7Z,.7z,1,corrupted,False,archive,byte_flip_pos_3
MP4,.mp4,1,corrupted,False,video,byte_flip_pos_0
PPTX,.pptx,0,valid,False,document,none
RAR5,.rar,1,corrupted,False,archive,byte_flip_pos_0
ELF,.elf,1,corrupted,False,executable,truncated_header_keep_2
HTML,.html,1,corrupted,False,web,partial_overwrite_4_null
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
XLSX,.xlsx,1,corrupted,False,document,partial_overwrite_4_null
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
MP3_ID3,.mp3,1,corrupted,False,audio,partial_overwrite_4_null
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
TIFF,.tiff,1,corrupted,False,image,truncated_header_keep_2
TIFF,.tiff,1,corrupted,False,image,wrong_offset_4_instead_of_0
TAR,.tar,0,valid,False,archive,none
ZIP,.zip,1,corrupted,False,archive,truncated_header_keep_1
XML,.xml,1,corrupted,False,web,partial_overwrite_4_null
BZIP2,.bz2,1,corrupted,False,archive,partial_overwrite_4_null
HTML,.html,1,corrupted,False,web,partial_overwrite_4_null
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
RAR,.rar,1,corrupted,False,archive,wrong_offset_4_instead_of_0
RAR5,.rar,0,valid,False,archive,none
ELF,.elf,1,corrupted,False,executable,wrong_offset_4_instead_of_0
7Z,.7z,1,corrupted,False,archive,partial_overwrite_4_null
TIFF,.tiff,1,corrupted,False,image,truncated_header_keep_1
JPEG,.jpeg,0,valid,False,image,none
RAR,.rar,0,valid,False,archive,none
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
PNG,.png,0,valid,False,image,none
WEBP,.webp,0,valid,False,image,none
MP3,.mp3,0,valid,False,audio,none
GIF,.gif,0,valid,False,image,none
JPG,.jpg,1,corrupted,False,image,byte_flip_pos_2
MP4,.mp4,1,corrupted,False,video,partial_overwrite_4_null
GIF,.gif,1,corrupted,False,image,partial_overwrite_4_null
BZIP2,.bz2,0,valid,False,archive,none
PDF,.pdf,0,valid,False,document,none
RAR5,.rar,1,corrupted,False,archive,byte_flip_pos_5
XML,.xml,0,valid,False,web,none
AVI,.avi,1,corrupted,False,video,byte_flip_pos_2
UNKNOWN,.wav,2,mismatch,False,unknown,random_bytes_unknown
